country,year,gini,decile10_share,bottom50_share,palma_ratio,headcount_ratio_50_median
Turkey,1994,0.413152,31.959534,22.69563,2.007822,17.281
Turkey,2002,0.41396376,31.852198,22.638033,2.0077298,17.096556
Turkey,2003,0.42184338,32.402145,22.157227,2.089346,16.906801
Turkey,2004,0.4128751,30.831354,22.30189,1.999343,19.355043
Turkey,2005,0.42614657,32.761086,21.889189,2.163596,18.543411
Turkey,2006,0.39647412,29.563824,23.291273,1.8279477,17.764753
Turkey,2007,0.384428,28.226757,23.971811,1.6888493,17.510708
Turkey,2008,0.3902054,29.440048,23.867056,1.7717016,17.59517
Turkey,2009,0.3896531,29.20609,23.820988,1.7517639,16.887848
Turkey,2010,0.3878508,29.291609,24.045322,1.7342174,16.443739
Turkey,2011,0.40039355,30.49965,23.32611,1.8610374,15.972153
Turkey,2012,0.40168938,30.500835,23.214739,1.8675113,16.015884
Turkey,2013,0.401785,30.578262,23.255602,1.871806,16.333023
Turkey,2014,0.41236562,31.602678,22.689014,1.9767977,15.690064
Turkey,2015,0.42854458,33.455597,22.002424,2.1578653,15.623503
Turkey,2016,0.41873705,32.084385,22.23324,2.0486214,15.974632
Turkey,2017,0.43531725,33.975285,21.615177,2.248368,17.356258
Turkey,2018,0.42441425,32.603176,22.051426,2.1163948,17.373758
Turkey,2019,0.438338,33.94697,21.30756,2.2877064,17.477314
Turkey,2020,0.4304501,32.983036,21.684566,2.182559,17.280386
Turkey,2021,0.44364828,34.731308,21.18426,2.3522105,17.77602
Turkey,2022,0.44467676,35.202972,21.1918,2.364765,16.554617
Turkmenistan,1998,0.40806928,31.463219,23.068556,1.913365,14.050132
Tuvalu,2010,0.39139032,30.769808,24.331205,1.7692089,13.894092
Uganda,1989,0.44362718,33.69638,20.643106,2.3692744,20.105999
Uganda,1992,0.41420978,33.51795,23.326872,2.0202575,13.8937
Uganda,1996,0.39042342,31.338305,24.4587,1.7831079,11.198952
Uganda,1999,0.42991972,34.881298,22.397732,2.187049,14.169283
Uganda,2002,0.45167553,37.46445,21.56295,2.4252152,12.890487
Uganda,2005,0.42944133,34.525414,22.254768,2.168901,12.849853
Uganda,2009,0.44189683,36.431145,21.915148,2.3194845,12.709244
Uganda,2012,0.4100934,32.866386,23.35618,1.9587988,12.160661
Uganda,2016,0.4275336,34.210915,22.29364,2.1416306,13.096836
Uganda,2019,0.42702177,34.5111,22.577896,2.139155,13.355387
Ukraine,1992,0.29708833,22.841825,29.642187,1.0691705,11.507952
Ukraine,1993,0.28926983,23.15566,30.27321,1.0448762,7.7076
Ukraine,1995,0.39231017,30.52564,24.042376,1.7999585,16.062
Ukraine,1996,0.35153478,27.537457,26.650087,1.4416256,12.323377
Ukraine,2002,0.29045695,23.16711,30.20345,1.0489538,7.705304
Ukraine,2003,0.28664893,23.341602,30.59383,1.0374507,6.814163
Ukraine,2004,0.28934017,23.131958,30.310736,1.0429229,8.540974
Ukraine,2005,0.29020715,23.16494,30.205269,1.0472883,7.985889
Ukraine,2006,0.29794392,24.105726,29.90002,1.1003951,7.8110456
Ukraine,2007,0.27012688,22.039812,31.556059,0.94785005,6.295403
Ukraine,2008,0.2663823,21.899206,31.777323,0.9322486,5.9947014
Ukraine,2009,0.25316665,21.14686,32.656742,0.87219614,5.08755
Ukraine,2010,0.24818976,20.973705,33.019447,0.8552862,4.3875985
Ukraine,2011,0.24551843,20.74428,33.162838,0.8409557,4.634399
Ukraine,2012,0.24740657,20.763784,33.003254,0.8465287,4.238226
Ukraine,2013,0.24554986,21.070879,33.33693,0.8494897,4.553896
Ukraine,2014,0.24025366,20.567797,33.587616,0.821582,4.178169
Ukraine,2015,0.2545754,21.583288,32.708538,0.88730407,4.990588
Ukraine,2016,0.25002202,21.199062,32.988976,0.86587006,5.315731
Ukraine,2017,0.26049048,21.659845,32.24201,0.90762323,5.8571925
Ukraine,2018,0.26071486,21.989304,32.314754,0.91934216,5.0247746
Ukraine,2019,0.26619467,22.330698,32.01176,0.9410006,6.0603647
Ukraine,2020,0.25627363,21.719404,32.679367,0.8928815,5.1219573
United Arab Emirates,2013,0.3251042,21.435316,26.477594,1.1739618,19.334
United Arab Emirates,2018,0.26399004,20.480543,31.940107,0.8906714,11.432
United Kingdom,1968,0.2684166,21.947592,31.929167,0.9238962,4.4968457
United Kingdom,1969,0.27904898,22.656002,31.342323,0.976312,5.238481
United Kingdom,1970,0.27964503,22.656874,31.208319,0.97836274,4.735752
United Kingdom,1971,0.2929356,23.444801,30.391537,1.0441453,6.491825
United Kingdom,1972,0.28776282,22.491573,30.577972,0.9998101,7.2455525
United Kingdom,1973,0.2881038,22.945429,30.619093,1.0120612,5.468737
United Kingdom,1974,0.28957152,23.058111,30.610031,1.0197023,6.4771166
United Kingdom,1975,0.27880856,22.204134,31.196634,0.9620814,6.234342
United Kingdom,1976,0.27589646,21.830555,31.259184,0.94444543,5.9943643
United Kingdom,1977,0.27141878,21.579556,31.631477,0.9221413,5.98864
United Kingdom,1978,0.2723537,21.500673,31.488338,0.92552686,6.9984093
United Kingdom,1979,0.2743262,21.572926,31.3717,0.9304908,5.983354
United Kingdom,1980,0.28477892,22.484026,30.878487,0.98690176,6.982578
United Kingdom,1981,0.2968705,23.253649,30.060534,1.0542043,8.24081
United Kingdom,1982,0.29903,23.287603,29.862572,1.0642954,8.476498
United Kingdom,1983,0.29786685,23.227772,29.939627,1.0586646,8.489586
United Kingdom,1984,0.29166204,22.80117,30.33256,1.0264707,8.741462
United Kingdom,1985,0.30419374,23.42564,29.456345,1.0878272,9.240845
United Kingdom,1986,0.31919184,24.885044,28.716644,1.1922334,10.236449
United Kingdom,1987,0.3385342,26.327682,27.524492,1.3156,10.748324
United Kingdom,1988,0.34272873,26.49216,27.313065,1.3373592,10.241417
United Kingdom,1989,0.33354205,25.247986,27.54836,1.2672799,11.226211
United Kingdom,1990,0.3574197,27.052528,26.108248,1.4396577,11.988606
United Kingdom,1991,0.34962818,26.28523,26.56301,1.375405,12.244897
United Kingdom,1992,0.34955472,26.142284,26.569395,1.374466,13.242419
United Kingdom,1993,0.3507596,26.412449,26.547215,1.3915117,13.732897
United Kingdom,1994,0.35978922,27.429455,26.113108,1.4655635,12.749988
United Kingdom,1995,0.3551664,26.891508,26.334038,1.4245625,12.4964905
United Kingdom,1996,0.3529524,26.802212,26.483057,1.4122599,12.749013
United Kingdom,1997,0.35735163,27.159191,26.266916,1.4434164,13.249117
United Kingdom,1998,0.36621472,28.112177,25.834942,1.5191041,12.994151
United Kingdom,1999,0.3678378,28.301222,25.770731,1.5337194,13.244713
United Kingdom,2000,0.38848642,30.759092,24.989239,1.7165642,12.496027
United Kingdom,2001,0.37086216,28.907845,25.75836,1.5621103,12.249259
United Kingdom,2002,0.35146394,27.283632,26.8758,1.4133947,11.999265
United Kingdom,2003,0.34856063,26.907057,26.939432,1.3895813,12.249909
United Kingdom,2004,0.34834158,26.916513,26.947634,1.3856949,11.749662
United Kingdom,2005,0.35485032,27.44635,26.614174,1.4393896,12.749763
United Kingdom,2006,0.35879987,27.877357,26.444897,1.4686134,12.493925
United Kingdom,2007,0.34413147,26.10747,27.015715,1.3497809,12.995132
United Kingdom,2008,0.35445124,27.178207,26.557919,1.4273186,12.741881
United Kingdom,2009,0.35137364,26.975828,26.740719,1.403118,11.993073
United Kingdom,2010,0.337056,25.952333,27.577482,1.3048168,11.242129
United Kingdom,2011,0.33191085,25.456205,27.796928,1.2703106,11.497341
United Kingdom,2012,0.33090645,25.253286,27.851131,1.2567568,11.241151
United Kingdom,2013,0.32699567,24.864029,27.95283,1.2322388,11.247866
United Kingdom,2014,0.3314094,25.168184,27.746826,1.2605113,11.997784
United Kingdom,2015,0.33311963,25.30508,27.617115,1.2744226,11.9954195
United Kingdom,2016,0.33109328,25.060728,27.77671,1.2580903,12.247224
United Kingdom,2017,0.32608232,24.519442,28.025532,1.219944,12.499382
United Kingdom,2018,0.33689803,25.41869,27.38272,1.2950184,12.249644
United Kingdom,2019,0.32824185,24.693287,27.896135,1.2386775,12.997023
United Kingdom,2020,0.32644576,24.592564,27.976294,1.2225835,11.490152
United Kingdom,2021,0.32414633,24.579039,28.1403,1.2160897,11.740877
United States,1963,0.36726266,26.426151,25.329231,1.4933023,15.493981
United States,1964,0.37374026,27.003393,24.999697,1.545697,15.748591
United States,1965,0.36825225,26.407385,25.218948,1.4990065,15.996989
United States,1966,0.3709646,26.442417,25.023554,1.519039,16.74958
United States,1967,0.36886302,26.345352,25.120605,1.50104,16.247952
United States,1968,0.36326066,26.07991,25.477793,1.4600673,15.745157
United States,1969,0.3601449,25.903984,25.679098,1.4379817,15.748426
United States,1970,0.3659216,26.147804,25.312632,1.4781147,16.248257
United States,1971,0.36917382,26.521158,25.154396,1.5082916,16.249275
United States,1972,0.366613,26.110214,25.232244,1.4864153,16.997923
United States,1973,0.36112753,25.813856,25.62152,1.4427372,16.24897
United States,1974,0.35476547,25.28627,25.963654,1.3894829,15.749371
United States,1975,0.35648388,25.385916,25.890427,1.402251,16.497814
United States,1976,0.3556052,25.309345,25.88793,1.3966736,16.246937
United States,1977,0.35504323,25.530258,26.02937,1.3972352,15.749767
United States,1978,0.34790006,24.757238,26.366198,1.3392649,15.746178
United States,1979,0.34758875,24.918266,26.402248,1.3417139,15.496943
United States,1980,0.34716898,24.82457,26.37537,1.3392437,15.996978
United States,1981,0.3548752,25.302961,25.867617,1.3953955,16.499195
United States,1982,0.3666041,25.91191,25.0884,1.4854149,17.747416
United States,1983,0.37291998,26.136402,24.606892,1.538408,18.749828
United States,1984,0.37344322,26.207642,24.580826,1.5413921,18.248013
United States,1985,0.37640655,26.53521,24.436888,1.5687913,18.24908
United States,1986,0.37556332,26.338148,24.46074,1.5581065,18.247934
United States,1987,0.371961,26.110336,24.678894,1.5285697,18.248785
United States,1988,0.37705073,26.687569,24.417654,1.5778633,18.249352
United States,1989,0.38237947,27.31452,24.202942,1.6290975,17.998817
United States,1990,0.38262486,27.209715,24.1176,1.6291173,18.249865
United States,1991,0.38044837,27.058558,24.269629,1.6127294,18.74711
United States,1992,0.38372794,27.274382,24.073202,1.6404395,18.746815
United States,1993,0.40363088,29.24858,23.076206,1.8392483,18.99664
United States,1994,0.3998538,29.170183,23.39068,1.8014154,18.247662
United States,1995,0.39853597,29.254988,23.522692,1.7897556,17.747889
United States,1996,0.40308315,29.601225,23.263187,1.8326706,17.999607
United States,1997,0.40524122,29.935793,23.223013,1.8569828,17.74797
United States,1998,0.3995175,29.314283,23.508291,1.799055,17.999779
United States,1999,0.3998439,29.447466,23.467445,1.8075148,17.749891
United States,2000,0.4013887,29.827944,23.535273,1.8212584,17.498726
United States,2001,0.40594274,30.20079,23.290232,1.868005,17.749712
United States,2002,0.40352023,29.659294,23.279379,1.8403634,18.24982
United States,2003,0.4077004,29.778894,22.948404,1.8780745,17.996637
United States,2004,0.4054555,29.859114,23.164083,1.8598872,17.748787
United States,2005,0.41260278,30.533966,22.797428,1.9322371,17.749462
United States,2006,0.41693398,30.904388,22.528713,1.983053,17.998938
United States,2007,0.41088763,30.130365,22.776068,1.9153262,18.498945
United States,2008,0.41092274,30.031013,22.717834,1.9133844,18.249294
United States,2009,0.40849945,30.076445,22.919218,1.8895941,17.497284
United States,2010,0.40241358,28.953596,23.024298,1.8168039,17.749147
United States,2011,0.41163278,29.872236,22.543108,1.9159155,17.998209
United States,2012,0.41155744,29.92402,22.565933,1.9187194,18.248363
United States,2013,0.4087145,29.698887,22.714464,1.8876847,17.998653
United States,2014,0.4173704,30.322176,22.246632,1.9599721,16.998438
United States,2015,0.41455927,30.157825,22.434437,1.9343946,17.248611
United States,2016,0.4133007,30.08107,22.489916,1.9318358,17.997047
United States,2017,0.4138584,29.9105,22.352213,1.9401646,18.498442
United States,2018,0.417826,30.560726,22.250189,1.9870037,18.2495
United States,2019,0.4190184,30.566034,22.130323,2.0000157,18.749186
United States,2020,0.40001062,29.260927,23.308735,1.7999172,16.999584
United States,2021,0.3969645,29.671318,23.72536,1.774446,15.499641
United States,2022,0.416991,30.428373,22.297186,1.9759647,18.245481
United States,2023,0.41818878,30.432758,22.153788,1.990758,18.744253
Uruguay,2006,0.4594138,35.035755,19.749458,2.5635543,19.408686
Uruguay,2007,0.46404767,35.42781,19.487385,2.6284676,19.659883
Uruguay,2008,0.45081532,34.28226,20.247602,2.4403944,18.79637
Uruguay,2009,0.4554152,34.55856,19.938047,2.5124218,19.842525
Uruguay,2010,0.4447481,33.604855,20.536177,2.3607383,19.01426
Uruguay,2011,0.42175147,31.62144,21.843971,2.0818002,18.431763
Uruguay,2012,0.39900434,29.236504,22.924194,1.8321227,17.816076
Uruguay,2013,0.40450794,30.050903,22.820467,1.8951933,18.121353
Uruguay,2014,0.40110943,29.80584,23.015957,1.8610437,17.775295
Uruguay,2015,0.401286,29.819572,22.971916,1.8688115,18.192595
Uruguay,2016,0.39695355,29.630978,23.285902,1.8222127,17.530006
Uruguay,2017,0.3946439,29.63737,23.514097,1.800337,17.15338
Uruguay,2018,0.3968712,29.67788,23.285318,1.8193972,16.922165
Uruguay,2019,0.39676315,29.686365,23.287603,1.823283,17.3606
Uruguay,2020,0.40155625,29.884752,22.929758,1.8712746,17.974024
Uruguay,2021,0.4077686,30.84745,22.766508,1.9430386,17.315624
Uruguay,2022,0.40551695,30.505333,22.86948,1.9125061,17.78081
Uruguay,2023,0.40867537,30.77572,22.742031,1.9427744,17.846138
Uruguay,2024,0.39984146,29.981602,23.197472,1.8514155,17.382267
Uruguay (urban),1981,0.43645427,33.315952,21.219147,2.2801812,19.641
Uruguay (urban),1989,0.42369074,32.228638,22.010857,2.1124074,18.473186
Uruguay (urban),1992,0.41468036,31.381083,22.407907,2.0156424,17.759422
Uruguay (urban),1995,0.4092634,30.521023,22.594114,1.9484512,18.169987
Uruguay (urban),1996,0.40751222,30.358496,22.736526,1.9233699,18.01143
Uruguay (urban),1997,0.4145671,31.173512,22.331139,2.0138123,18.2142
Uruguay (urban),1998,0.42482242,31.731241,21.697866,2.1251373,19.666895
Uruguay (urban),2000,0.43366617,32.471134,21.143421,2.2271082,19.523495
Uruguay (urban),2001,0.45007667,33.726963,20.071815,2.4331775,19.715578
Uruguay (urban),2002,0.4554421,34.20917,19.783468,2.5157466,20.288494
Uruguay (urban),2003,0.45033693,34.2781,20.256441,2.4408162,18.619696
Uruguay (urban),2004,0.4588095,34.67556,19.668016,2.5654387,20.538197
Uruguay (urban),2005,0.44727567,33.601856,20.316578,2.4065588,20.276121
Uzbekistan,2021,0.32891142,24.694704,27.532387,1.2596552,13.345536
Uzbekistan,2022,0.31184828,23.222998,28.625692,1.1408652,13.398242
Uzbekistan,2023,0.34538773,25.330616,26.43014,1.3594977,14.413892
Uzbekistan,2024,0.34563366,25.66433,26.416779,1.3731235,14.299886
Vanuatu,2010,0.37351298,29.124456,25.211332,1.6199123,13.064888
Vanuatu,2019,0.32317576,24.723928,27.87759,1.2419797,12.735126
Venezuela,1981,0.5560985,43.448475,14.43813,4.5413237,25.244999
Venezuela,1987,0.5344797,40.77731,15.207677,4.0198617,24.86
Venezuela,1989,0.437755,32.474815,20.910063,2.286412,19.69281
Venezuela,1992,0.4206128,31.587795,22.10683,2.0693853,18.276857
Venezuela,1995,0.47166613,35.568245,19.063448,2.7621102,20.54446
Venezuela,1998,0.47998744,35.763657,18.413923,2.9139087,22.204506
Venezuela,1999,0.47698405,35.968346,18.74657,2.8588989,21.548222
Venezuela,2001,0.47170475,35.25304,18.952993,2.7491567,20.741943
Venezuela,2002,0.48877847,36.192783,17.87942,3.0556517,22.137087
Venezuela,2003,0.47906187,35.054764,18.294764,2.9030724,22.431362
Venezuela,2004,0.47316486,34.62891,18.70248,2.8037703,22.268673
Venezuela,2005,0.49316522,36.396305,17.677622,3.173113,23.140821
Venezuela,2006,0.44698364,33.16796,20.424633,2.3974836,19.909555
Vietnam,1992,0.35654193,28.63229,26.442017,1.4804672,7.8568735
Vietnam,1997,0.35442206,29.0453,26.77873,1.4750702,7.0674343
Vietnam,2002,0.37029624,29.84575,25.617111,1.5931838,8.001045
Vietnam,2004,0.36785832,28.746397,25.466507,1.5604917,10.5325575
Vietnam,2006,0.35788617,27.721062,25.928999,1.4858474,11.639066
Vietnam,2008,0.35570312,28.021605,26.2756,1.471104,10.810479
Vietnam,2010,0.39252725,30.868631,24.23607,1.784446,13.396133
Vietnam,2012,0.35645887,27.68161,26.11029,1.4820347,12.847659
Vietnam,2014,0.34755376,26.835203,26.665133,1.4068526,13.017747
Vietnam,2016,0.3526674,27.112373,26.331768,1.4439973,13.372597
Vietnam,2018,0.35715547,27.453941,26.118423,1.4789957,13.9668865
Vietnam,2020,0.36790165,28.477951,25.490149,1.569392,13.978179
Vietnam,2022,0.36093006,28.122477,26.050634,1.5124357,13.415475
Western and Central Africa (WB),1981,,,,,21.879759
Western and Central Africa (WB),1982,,,,,21.680443
Western and Central Africa (WB),1983,,,,,21.639318
Western and Central Africa (WB),1984,,,,,21.849735
Western and Central Africa (WB),1985,,,,,21.647272
Western and Central Africa (WB),1986,,,,,21.630405
Western and Central Africa (WB),1987,,,,,21.921892
Western and Central Africa (WB),1988,,,,,21.702208
Western and Central Africa (WB),1989,,,,,22.073696
Western and Central Africa (WB),1990,,,,,21.95901
Western and Central Africa (WB),1991,,,,,21.972729
Western and Central Africa (WB),1992,,,,,21.904705
Western and Central Africa (WB),1993,,,,,21.362925
Western and Central Africa (WB),1994,,,,,21.363924
Western and Central Africa (WB),1995,,,,,21.324049
Western and Central Africa (WB),1996,,,,,21.069645
Western and Central Africa (WB),1997,,,,,20.432306
Western and Central Africa (WB),1998,,,,,19.832361
Western and Central Africa (WB),1999,,,,,19.308916
Western and Central Africa (WB),2000,,,,,19.294111
Western and Central Africa (WB),2001,,,,,18.595558
Western and Central Africa (WB),2002,,,,,18.173399
Western and Central Africa (WB),2003,,,,,17.44937
Western and Central Africa (WB),2004,,,,,17.186632
Western and Central Africa (WB),2005,,,,,16.906048
Western and Central Africa (WB),2006,,,,,16.503855
Western and Central Africa (WB),2007,,,,,16.337027
Western and Central Africa (WB),2008,,,,,15.644943
Western and Central Africa (WB),2009,,,,,15.802185
Western and Central Africa (WB),2010,,,,,15.008622
Western and Central Africa (WB),2011,,,,,14.663681
Western and Central Africa (WB),2012,,,,,14.754717
Western and Central Africa (WB),2013,,,,,15.054548
Western and Central Africa (WB),2014,,,,,14.962667
Western and Central Africa (WB),2015,,,,,14.827172
Western and Central Africa (WB),2016,,,,,14.636576
Western and Central Africa (WB),2017,,,,,14.487738
Western and Central Africa (WB),2018,,,,,14.360641
Western and Central Africa (WB),2019,,,,,14.239778
Western and Central Africa (WB),2020,,,,,13.648798
Western and Central Africa (WB),2021,,,,,13.418394
Western and Central Africa (WB),2022,,,,,13.154756
Western and Central Africa (WB),2023,,,,,13.045356
Western and Central Africa (WB),2024,,,,,12.927129
Western and Central Africa (WB),2025,,,,,12.9961605
World,1990,,,,,21.96315
World,1991,,,,,21.371666
World,1992,,,,,21.234234
World,1993,,,,,20.77524
World,1994,,,,,19.564754
World,1995,,,,,19.332514
World,1996,,,,,18.929077
World,1997,,,,,19.441391
World,1998,,,,,19.81224
World,1999,,,,,19.051323
World,2000,,,,,19.352089
World,2001,,,,,19.427586
World,2002,,,,,19.300104
World,2003,,,,,19.262817
World,2004,,,,,19.398401
World,2005,,,,,19.511967
World,2006,,,,,19.855085
World,2007,,,,,20.42487
World,2008,,,,,20.839815
World,2009,,,,,20.831898
World,2010,,,,,21.270601
World,2011,,,,,21.131952
World,2012,,,,,21.628172
World,2013,,,,,21.509499
World,2014,,,,,21.613005
World,2015,,,,,21.53091
World,2016,,,,,21.59356
World,2017,,,,,21.469004
World,2018,,,,,21.445778
World,2019,,,,,21.34087
World,2020,,,,,21.148357
World,2021,,,,,22.27269
World,2022,,,,,21.80381
World,2023,,,,,22.110996
World,2024,,,,,22.140303
World,2025,,,,,22.068176
World (excluding China),1990,,,,,
World (excluding China),1991,,,,,
World (excluding China),1992,,,,,
World (excluding China),1993,,,,,
World (excluding China),1994,,,,,
World (excluding China),1995,,,,,
World (excluding China),1996,,,,,
World (excluding China),1997,,,,,
World (excluding China),1998,,,,,
World (excluding China),1999,,,,,
World (excluding China),2000,,,,,
World (excluding China),2001,,,,,
World (excluding China),2002,,,,,
World (excluding China),2003,,,,,
World (excluding China),2004,,,,,
World (excluding China),2005,,,,,
World (excluding China),2006,,,,,
World (excluding China),2007,,,,,
World (excluding China),2008,,,,,
World (excluding China),2009,,,,,
World (excluding China),2010,,,,,
World (excluding China),2011,,,,,
World (excluding China),2012,,,,,
World (excluding China),2013,,,,,
World (excluding China),2014,,,,,
World (excluding China),2015,,,,,
World (excluding China),2016,,,,,
World (excluding China),2017,,,,,
World (excluding China),2018,,,,,
World (excluding China),2019,,,,,
World (excluding China),2020,,,,,
World (excluding China),2021,,,,,
World (excluding China),2022,,,,,
World (excluding China),2023,,,,,
World (excluding China),2024,,,,,
World (excluding China),2025,,,,,
World (excluding India),1990,,,,,
World (excluding India),1991,,,,,
World (excluding India),1992,,,,,
World (excluding India),1993,,,,,
World (excluding India),1994,,,,,
World (excluding India),1995,,,,,
World (excluding India),1996,,,,,
World (excluding India),1997,,,,,
World (excluding India),1998,,,,,
World (excluding India),1999,,,,,
World (excluding India),2000,,,,,
World (excluding India),2001,,,,,
World (excluding India),2002,,,,,
World (excluding India),2003,,,,,
World (excluding India),2004,,,,,
World (excluding India),2005,,,,,
World (excluding India),2006,,,,,
World (excluding India),2007,,,,,
World (excluding India),2008,,,,,
World (excluding India),2009,,,,,
World (excluding India),2010,,,,,
World (excluding India),2011,,,,,
World (excluding India),2012,,,,,
World (excluding India),2013,,,,,
World (excluding India),2014,,,,,
World (excluding India),2015,,,,,
World (excluding India),2016,,,,,
World (excluding India),2017,,,,,
World (excluding India),2018,,,,,
World (excluding India),2019,,,,,
World (excluding India),2020,,,,,
World (excluding India),2021,,,,,
World (excluding India),2022,,,,,
World (excluding India),2023,,,,,
World (excluding India),2024,,,,,
World (excluding India),2025,,,,,
Yemen,1998,0.34997785,26.821285,26.355537,1.4197606,12.769326
Yemen,2005,0.34732336,28.636513,27.293287,1.4413843,9.262911
Yemen,2014,0.36707094,29.434153,25.873617,1.5690401,10.60747
Zambia,1991,0.59420234,42.613365,10.283516,7.1434884,34.60705
Zambia,1993,0.52553844,39.26613,15.477411,3.8830342,25.725
Zambia,1996,0.48328558,37.30869,18.528965,2.9141357,20.025707
Zambia,1998,0.4912264,38.150406,18.186003,3.0613477,20.710335
Zambia,2002,0.42058727,33.714886,22.828503,2.0670228,13.158202
Zambia,2004,0.5426552,42.656147,15.345187,4.086114,21.993612
Zambia,2006,0.54571337,43.143646,15.220734,4.1643844,22.314236
Zambia,2010,0.520122,41.028618,16.728165,3.5526907,19.506802
Zambia,2015,0.5584075,43.422173,14.206028,4.588688,24.689856
Zambia,2022,0.5148495,39.086308,16.40091,3.4970489,21.881407
Zimbabwe,2011,0.43153575,33.830124,21.667973,2.2079377,16.577
Zimbabwe,2017,0.44337082,34.802425,21.041073,2.3055568,12.732302
Zimbabwe,2019,0.5025645,40.54936,18.057531,3.1884108,16.617239
